SECTOR,value,LONGITUDE,LATITUDE
Refinery,0.088155,8.346,49.05
Refinery,0.112649,12.83,48.19
Refinery,0.056729,15.18,37.17
Refinery,0.132868,12.83,48.19
Refinery,0.096936,11.47,48.79
Refinery,0.235697,11.99,51.28
Refinery,0.038243,11.48,48.75
Refinery,0.074291,11.59,48.76
Refinery,0.131713,9.079,54.16
Refinery,0.014327,17.95,58.91
Refinery,0.233386,8.329,49.05
Refinery,0.269203,1.227,41.17
Refinery,0.086769,17.18,40.48
Refinery,0.117848,9.079,54.16
Refinery,0.057884,11.48,48.75
Refinery,0.058231,11.82,57.71
Refinery,0.05488,11.82,57.71
Refinery,0.196414,-5.39,36.18
Refinery,0.18486,15.21,37.13
Refinery,0.119004,8.789,45.43
Refinery,0.117848,11.75,48.78
Refinery,0.24494,11.99,51.28
Refinery,0.094163,11.47,48.79
Refinery,0.071056,11.59,48.76
Refinery,0.096358,12.83,48.19
Refinery,0.129402,12.83,48.19
Refinery,0.073829,8.107,53.61
Refinery,0.175617,18.89,47.28
Refinery,0.055227,11.71,51.46
Refinery,0.159442,6.976,50.85
Refinery,0.036741,12.26,45.46
Refinery,0.225298,7.005,50.81
Refinery,0.090119,11.75,48.78
Refinery,0.127091,11.75,48.78
Refinery,0.127091,7.037,51.53
Refinery,0.285378,-0.98,37.62
Refinery,0.060311,11.87,57.7
Refinery,0.048988,26.07,44.94
Refinery,0.285378,7.005,50.81
Refinery,0.093008,11.47,48.79
Refinery,0.147888,11.75,48.78
Refinery,0.430955,7.028,51.59
Refinery,0.082147,9.951,53.47
Refinery,0.102482,9.979,53.48
Refinery,0.135179,7.037,51.53
Refinery,0.039629,26.07,44.94
Refinery,0.392828,7.028,51.59
Refinery,0.428645,14.23,53.08
Refinery,0.211434,22.91,56.31
Refinery,0.188326,11.42,58.34
Refinery,0.29231,7.001,50.81
Refinery,0.192948,6.974,50.85
Refinery,0.516453,14.23,53.08
Refinery,0.051645,-0.98,37.62
Refinery,0.062159,11.87,57.7
Refinery,0.05696,11.71,51.46
Refinery,0.186016,-6.89,37.18
Refinery,0.070247,11.59,48.76
Refinery,0.409003,7.028,51.59
Refinery,0.042287,11.47,48.79
Refinery,0.146733,7.311,52.56
Refinery,0.01837,17.95,58.91
Refinery,0.47486,14.23,53.08
Refinery,0.13749,-8.44,43.35
Refinery,0.064354,11.82,57.71
Refinery,0.134024,-8.44,43.35
Refinery,0.061697,11.87,57.7
Refinery,0.123625,7.037,51.53
Refinery,0.096821,9.979,53.48
Refinery,0.053494,11.87,57.7
Refinery,0.056498,11.87,57.7
Refinery,0.057422,11.82,57.71
Refinery,0.150199,11.75,48.78
Refinery,0.125936,12.83,48.19
Refinery,0.088155,8.346,49.05
Refinery,0.210278,11.42,58.34
Refinery,0.216055,11.99,51.28
Refinery,0.256494,8.329,49.05
Refinery,0.074984,9.951,53.47
Refinery,0.253027,11.99,51.28
Refinery,0.302709,1.227,41.17
Refinery,0.392828,14.23,53.08
Refinery,0.15482,18.89,47.28
Refinery,0.102828,8.107,53.61
Refinery,0.05696,11.87,57.7
Refinery,0.05904,11.82,57.71
Refinery,0.059617,11.82,57.71
Refinery,0.192948,11.42,58.34
Refinery,0.058924,11.82,57.71
Refinery,0.11184,8.107,53.61
Refinery,0.147888,5.14,43.38
Refinery,0.014096,17.95,58.91
Refinery,0.246095,8.329,49.05
Refinery,0.227609,11.99,51.28
Refinery,0.015829,17.95,58.91
Refinery,0.15482,7.311,52.56
Refinery,0.048295,4.165,51.93
Refinery,0.15251,7.311,52.56
Refinery,0.264581,4.107,51.94
Refinery,0.084111,2.88,48.59
Refinery,0.205657,11.42,58.34
Refinery,0.014789,17.95,58.91
Refinery,0.049797,11.09,55.65
Refinery,0.061582,11.82,57.71
Refinery,0.015482,17.95,58.91
Refinery,0.06447,11.71,51.46
Refinery,0.058115,11.71,51.46
Refinery,0.494501,4.335,51.88
Refinery,0.087462,8.346,49.05
Refinery,0.197569,11.42,58.34
Refinery,0.054418,9.97,53.48
Refinery,0.189482,11.42,58.34
Refinery,0.09994,9.979,53.48
Refinery,0.29231,0.19,49.51
Refinery,0.132868,7.311,52.56
Refinery,0.088502,4.9,43.45
Refinery,0.103522,14.53,45.28
Refinery,0.288844,4.296,51.87
Refinery,0.203346,6.974,50.85
Refinery,0.140956,5.04,43.38
Refinery,0.113573,14.53,45.28
Refinery,0.220677,0.57,49.48
Refinery,0.01606,8.107,53.61
Refinery,0.323505,7.001,50.81
Refinery,0.128247,4.85,45.67
Refinery,0.04194,22.06,60.45
Refinery,0.125936,7.037,51.53
Refinery,0.127091,9.079,54.16
Refinery,0.114036,9.079,54.16
Refinery,0.119004,11.99,51.28
Refinery,0.12247,9.079,54.16
Refinery,0.08492,9.951,53.47
Refinery,0.036625,17,46.1
Refinery,0.074637,9.951,53.47
Refinery,0.246095,7.005,50.81
Refinery,0.41478,7.028,51.59
Refinery,0.331593,16.49,48.14
Refinery,0.083534,8.346,49.05
Refinery,0.238008,8.329,49.05
Refinery,0.324661,16.49,48.14
Refinery,0.153665,6.976,50.85
Refinery,0.426334,7.028,51.59
Refinery,0.086191,11.47,48.79
Refinery,0.136334,7.037,51.53
Refinery,0.067127,11.59,48.76
Refinery,0.168685,11.42,58.34
Refinery,0.054303,11.87,57.7
Refinery,0.039398,14.32,50.25
Refinery,0.146733,7.311,52.56
Refinery,0.293466,4.296,51.87
Refinery,0.442509,4.335,51.88
Refinery,0.042402,-8.24,51.82
Refinery,0.131713,-2.07,47.33
Refinery,0.061928,14.32,50.25
Refinery,0.013518,4.217,51.91
Refinery,0.116693,12.83,48.19
Refinery,0.024378,16.54,48.28
Refinery,0.021952,16.54,48.28
Refinery,0.324661,16.49,48.14
Refinery,0.316573,16.49,48.14
Refinery,0.143267,11.75,48.78
Refinery,0.313107,16.49,48.14
Refinery,0.320039,16.49,48.14
Refinery,0.02461,16.54,48.28
Refinery,0.172151,-4.04,38.67
Refinery,0.323505,16.49,48.14
Refinery,0.293466,7.005,50.81
Refinery,0.182549,6.976,50.85
Refinery,0.104908,-8.71,41.2
Refinery,0.050259,4.165,51.93
Refinery,0.024263,16.54,48.28
Refinery,0.136334,0.014,39.97
Refinery,0.036394,-8.24,51.82
Refinery,0.147888,-2.07,47.33
Refinery,0.232231,11.99,51.28
Refinery,0.058231,11.71,51.46
Refinery,0.239163,4.107,51.94
Refinery,0.021721,16.54,48.28
Refinery,0.076255,2.88,48.59
Refinery,0.088386,8.346,49.05
Refinery,0.109761,5.14,43.38
Refinery,0.153665,5.04,43.38
Refinery,0.18486,3.727,51.44
Refinery,0.235697,8.329,49.05
Refinery,0.412469,14.23,53.08
Refinery,0.116693,9.079,54.16
Refinery,0.041594,-8.24,51.82
Refinery,0.035817,-8.24,51.82
Refinery,0.080992,4.9,43.45
Refinery,0.105139,-8.71,41.2
Refinery,0.077064,2.88,48.59
Refinery,0.075562,4.9,43.45
Refinery,0.057769,11.71,51.46
Refinery,0.056151,11.87,57.7
Refinery,0.086769,9.951,53.47
Refinery,0.128247,7.037,51.53
Refinery,0.425178,7.028,51.59
Refinery,0.015367,-60.9,14.62
Refinery,0.0171,-60.9,14.62
Refinery,0.129402,7.311,52.56
Refinery,0.161753,5.04,43.38
Refinery,0.211434,-8.8,37.96
Refinery,0.129402,-8.71,41.2
Refinery,0.347768,0.19,49.51
Refinery,0.049219,9.751,55.59
Refinery,0.062852,11.09,55.65
Refinery,0.054649,9.751,55.59
Refinery,0.19988,-5.39,36.18
Refinery,0.098438,9.97,53.48
Refinery,0.033968,-8.24,51.82
Refinery,0.032235,-8.24,51.82
Refinery,0.080414,11.47,48.79
Refinery,0.046562,9.748,55.58
Refinery,0.055805,-8.8,37.96
Refinery,0.073135,11.59,48.76
Refinery,0.127091,12.83,48.19
Refinery,0.132868,7.311,52.56
Refinery,0.321195,0.19,49.51
Refinery,0.086769,8.346,49.05
Refinery,0.235697,7.005,50.81
Refinery,0.241474,8.329,49.05
Refinery,0.138645,11.75,48.78
Refinery,0.029578,16.54,48.28
Refinery,0.321195,16.49,48.14
Refinery,0.238008,11.99,51.28
Refinery,0.162908,6.976,50.85
Refinery,0.228765,0.57,49.48
Refinery,0.172151,-0.25,53.63
Refinery,0.114382,7.037,51.53
Refinery,0.426334,7.028,51.59
Refinery,0.228765,0.57,49.48
Refinery,0.225298,-0.24,53.63
Refinery,0.257649,-5.02,51.68
Refinery,0.024725,16.54,48.28
Refinery,0.086769,9.951,53.47
Refinery,0.017331,0.113,53.66
Refinery,0.055458,11.71,51.46
Refinery,0.190637,-0.25,53.63
Refinery,0.036163,-8.24,51.82
Refinery,0.054649,11.82,57.71
Refinery,0.075446,11.59,48.76
Refinery,0.025303,-1.18,54.59
Refinery,0.035932,-8.24,51.82
Refinery,0.092892,0.524,51.51
Refinery,0.014442,1.462,52.85
Refinery,0.363944,-2.84,53.27
Refinery,0.013633,9.97,53.48
Refinery,0.161753,18.89,47.28
Refinery,0.023223,-1.27,60.46
Refinery,0.476015,14.23,53.08
Refinery,0.017446,-1.84,57.58
Refinery,0.127091,12.83,48.19
Refinery,0.359322,-1.37,50.83
Refinery,0.088155,11.47,48.79
Refinery,0.144422,-2.07,47.33
Refinery,0.022761,-3.29,56.09
Refinery,0.01606,-3.29,56.09
Refinery,0.15482,-3.69,56.01
Refinery,0.109761,9.079,54.16
Refinery,0.039398,-1.84,57.58
Refinery,0.077064,2.36,51.03
Refinery,0.03108,-1.84,57.58
Refinery,0.037434,-1.84,57.58
Refinery,0.02357,-1.84,57.58
Refinery,0.135179,11.75,48.78
Refinery,0.017562,-60.9,14.62
Refinery,0.309641,-1.37,50.83
Refinery,0.284223,0.57,49.48
Refinery,0.014327,-1.84,57.58
Refinery,0.239163,7.005,50.81
Refinery,0.041362,-8.24,51.82
Refinery,0.117848,23.6,70.69
Refinery,0.03547,-3.67,56
Refinery,0.084458,-3.3,56.09
Refinery,0.189482,-3.68,56.02
Refinery,0.103175,-3.3,56.09
Refinery,0.014789,-3.11,58.84
Refinery,0.018024,0.113,53.66
Refinery,0.310796,-1.35,50.83
Refinery,0.284223,-2.84,53.27
Refinery,0.017446,-60.9,14.62
Refinery,0.246095,-0.24,53.63
Refinery,0.030271,-1.18,54.59
Refinery,0.247251,-2.84,53.27
Refinery,0.057307,-3.68,56.02
Refinery,0.125936,4.85,45.67
Refinery,0.035932,-3.67,56
Refinery,0.025072,0.113,53.66
Refinery,0.433266,14.23,53.08
Refinery,0.139801,7.311,52.56
Refinery,0.166374,6.976,50.85
Refinery,0.272669,-5.02,51.68
Refinery,0.014673,-3.29,56.09
Refinery,0.012709,1.462,52.85
Refinery,0.012363,1.462,52.85
Refinery,0.03108,-1.18,54.59
Refinery,0.213745,-0.24,53.63
Refinery,0.197569,-0.25,53.63
Refinery,0.2149,-0.24,53.63
Refinery,0.084805,8.346,49.05
Refinery,0.269203,-2.84,53.27
Refinery,0.016637,-3.11,58.84
Refinery,0.039629,-1.17,54.62
Refinery,0.016522,-3.11,58.84
Refinery,0.052916,4.282,51.32
Refinery,0.212589,4.341,51.25
Refinery,0.127091,4.85,45.67
Refinery,0.036048,-1.17,54.62
Refinery,0.015482,0.113,53.66
Refinery,0.370876,7.028,51.59
Refinery,0.08053,-3.3,56.09
Refinery,0.074637,-1.37,50.83
Refinery,0.308485,-1.37,50.83
Refinery,0.031888,-1.18,54.59
Refinery,0.437888,0.19,49.51
Refinery,0.278446,-5.02,51.68
Refinery,0.153665,1.03,49.38
Refinery,0.197569,8.329,49.05
Refinery,0.088271,11.47,48.79
Refinery,0.186016,-3.68,56.02
Refinery,0.074291,11.59,48.76
Refinery,0.011554,-1.27,60.46
Refinery,0.140956,11.75,48.78
Refinery,0.048872,4.278,51.34
Refinery,0.436732,4.321,51.26
Refinery,0.136334,4.85,45.67
Refinery,0.415935,4.321,51.26
Refinery,0.291155,-8.8,37.96
Refinery,0.035817,-3.67,56
Refinery,0.44482,14.23,53.08
Refinery,0.129402,7.037,51.53
Refinery,0.01398,-1.84,57.58
Refinery,0.056267,-3.69,56.01
Refinery,0.128247,12.83,48.19
Refinery,0.041131,-1.84,57.58
Refinery,0.425178,4.321,51.26
Refinery,0.465617,4.321,51.26
Refinery,0.113805,9.079,54.16
Refinery,0.060657,4.282,51.32
Refinery,0.102366,-3.3,56.09
Refinery,0.192948,4.341,51.25
Refinery,0.190637,-3.69,56.01
Refinery,0.034777,4.278,51.34
Refinery,0.03651,-1.17,54.62
Refinery,0.249561,-4.04,38.67
Refinery,0.10202,-8.71,41.2
Refinery,0.232231,-2.84,53.27
Refinery,0.022414,-3.29,56.09
Refinery,0.051761,4.278,51.34
Refinery,0.418246,4.321,51.26
Refinery,0.234541,4.338,51.25
Refinery,0.437888,4.321,51.26
Refinery,0.088386,9.951,53.47
Refinery,0.060773,4.282,51.32
Refinery,0.018486,9.97,53.48
Refinery,0.217211,4.338,51.25
Refinery,0.226454,4.338,51.25
Refinery,0.117848,7.311,52.56
Refinery,0.212589,4.341,51.25
Refinery,0.128247,12.83,48.19
Refinery,0.017331,-1.27,60.46
Refinery,0.014789,-3.11,58.84
Refinery,0.314262,16.49,48.14
Refinery,0.016637,-3.11,58.84
Refinery,0.040554,-3.67,56
Refinery,0.090928,11.47,48.79
Refinery,0.205657,12,51.28
Refinery,0.421712,4.321,51.26
Refinery,0.464461,14.23,53.08
Refinery,0.061813,4.278,51.34
Refinery,0.015713,-1.84,57.58
Refinery,0.251872,7.005,50.81
Refinery,0.201035,4.338,51.25
Refinery,0.179083,3.727,51.44
Refinery,0.164063,6.976,50.85
Refinery,0.038358,-1.84,57.58
Refinery,0.129402,7.037,51.53
Refinery,0.053494,11.71,51.46
Refinery,0.120159,26.01,44.86
Refinery,0.235697,11.99,51.28
Refinery,0.088964,9.951,53.47
Refinery,0.47486,4.321,51.26
Refinery,0.159442,-2.07,47.33
Refinery,0.377808,4.321,51.26
Refinery,0.207968,4.338,51.25
Refinery,0.053841,11.71,51.46
Refinery,0.233386,4.338,51.25
Refinery,0.037203,9.97,53.48
Refinery,0.383585,7.028,51.59
Refinery,0.4298,4.321,51.26
Refinery,0.017331,-3.29,56.09
Refinery,0.18486,-3.68,56.02
Refinery,0.161753,5.04,43.38
Refinery,0.094856,-3.3,56.09
Refinery,0.095203,4.9,43.45
Refinery,0.242629,8.329,49.05
Refinery,0.112418,9.079,54.16
Refinery,0.082609,8.346,49.05
Refinery,0.047024,-5.06,51.73
Refinery,0.210278,7.005,50.81
Refinery,0.374342,7.028,51.59
Refinery,0.132868,7.037,51.53
Refinery,0.160597,6.976,50.85
Refinery,0.460995,4.321,51.26
Refinery,0.060311,4.275,51.34
Refinery,0.044713,4.278,51.34
Refinery,0.09243,5.16,43.5
Refinery,0.056267,11.09,55.65
Refinery,0.100056,2.88,48.59
Refinery,0.135179,11.75,48.78
Refinery,0.076139,11.59,48.76
Refinery,0.165219,5.14,43.38
Refinery,0.060195,7.71,48.64
Refinery,0.300398,-8.8,37.96
Refinery,0.236852,8.329,49.05
Refinery,0.091044,8.346,49.05
Refinery,0.242629,22.17,56.39
Refinery,0.057076,4.278,51.34
Refinery,0.027151,16.54,48.28
Refinery,0.020681,0.113,53.66
Refinery,0.112418,-8.71,41.2
Refinery,0.062275,4.275,51.34
Refinery,0.222988,4.338,51.25
Refinery,0.07302,11.47,48.79
Refinery,0.157131,2.22,51
Refinery,0.025649,2.36,51.03
Refinery,0.128247,12.83,48.19
Refinery,0.390517,-1.37,50.83
Refinery,0.320039,25.52,60.31
Refinery,0.131713,7.311,52.56
Refinery,0.164063,23.6,38.03
Refinery,0.119004,28.64,44.34
Refinery,0.053609,14.32,50.25
Refinery,0.168685,6.976,50.85
Refinery,0.187171,23.6,70.69
Refinery,0.224143,4.338,51.25
Refinery,0.225298,-5.02,51.68
Refinery,0.219522,22.17,56.39
Refinery,0.062044,6.952,46.28
Refinery,0.066319,6.952,46.28
Refinery,0.045406,13.6,50.56
Refinery,0.030849,17,46.1
Refinery,0.228765,23.51,38.04
Refinery,0.041709,16.38,45.46
Refinery,0.027036,17,46.1
Refinery,0.049335,17,46.1
Power,0.004118,35.9,40.68
Power,0.004118,35.9,40.68
Power,0.011999,35.64,40.83
Power,0.061074,32.54,39.97
Power,0.016307,32.54,39.97
Power,0.007384,32.75,39.87
Power,0.002,27.03,40.03
Power,0.011538,27.03,40.03
Power,0.073842,27.95,41.29
Power,0.019076,27.95,41.29
Power,0.021537,29.37,37.86
Power,0.006923,29.13,37.81
Power,0.006154,29.08,40.98
Power,0.006154,29.08,40.98
Power,0.015384,31.41,41.26
Power,0.015384,31.41,41.26
Power,0.046152,31.41,41.26
Power,0.061535,31.41,41.26
Power,0.060789,31.41,41.26
Power,0.060789,31.41,41.26
Power,0.000811,41.26,39.9
Power,0.000811,41.26,39.9
Power,0.05692,30.62,39.74
Power,0.000203,41.13,37.9
Power,0.000203,41.13,37.9
Power,0.00923,30.22,39.81
Power,0.00923,30.22,39.81
Power,0.00923,30.22,39.81
Power,0.006154,30.22,39.81
Power,0.006154,30.22,39.81
Power,0.007692,29.29,40.88
Power,0.007692,29.29,40.88
Power,0.005538,29.04,41.19
Power,0.005538,29.04,41.19
Power,0.000831,27.15,38.3
Power,0.004615,27.14,38.41
Power,0.015384,32.63,41.18
Power,0.01923,32.63,41.18
Power,0.01923,32.63,41.18
Power,0.076919,32.63,41.18
Power,0.00923,43.09,40.57
Power,0.008,30.03,40.76
Power,0.033844,30.03,40.76
Power,0.01123,27.85,39.59
Power,0.001277,35.8,38.44
Power,0.001794,30,40.74
Power,0.001794,30,40.74
Power,0.005152,29.86,40.75
Power,0.005152,29.86,40.75
Power,0.005152,29.86,40.75
Power,0.005152,29.86,40.75
Power,0.007692,27.47,41.33
Power,0.007692,29.08,40.98
Power,0.007692,29.08,40.98
Power,0.000208,32.74,39.97
Power,0.000137,41.13,37.9
Power,0.000135,41.13,37.9
Power,0.003077,38.62,39.52
Power,0.007692,27.32,38.62
Power,0.007692,27.32,38.62
Power,0.039229,41.25,39.91
Power,0.039229,41.25,39.91
Power,0.000769,36.79,39.75
Power,0.001538,41.27,39.91
Power,0.001538,41.27,39.91
Power,0.003077,28.94,41.02
Power,0.003077,28.94,41.02
Power,0.006923,28.89,40.98
Power,0.006923,28.89,40.98
Power,0.016153,29.4,40.69
Power,0.016153,29.4,40.69
Power,0.026153,29.4,40.69
Power,0.033075,29.4,40.69
Power,0.008077,29.4,40.69
Power,0.008077,29.4,40.69
Power,0.00923,35.23,39.78
Power,0.52305,37.02,38.34
Power,0.52305,37.02,38.34
Power,0.52305,37.02,38.34
Power,0.52305,37.02,38.34
Power,0.553818,36.98,38.35
Power,0.553818,36.98,38.35
Power,0.553818,36.98,38.35
Power,0.553818,36.98,38.35
Power,0.05189,28.43,38.4
Power,0.019999,28.43,38.4
Power,0.269217,35.72,41.36
Power,0.269217,35.72,41.36
Power,0.269217,35.72,41.36
Power,0.269217,35.72,41.36
Power,0.004154,35.72,41.36
Power,0.461515,38.31,37.48
Power,0.461515,38.31,37.48
Power,0.461515,38.31,37.48
Power,0.461515,38.31,37.48
Power,0.461515,38.31,37.48
Power,0.461515,38.31,37.48
Power,0.461515,38.31,37.48
Power,0.461515,38.31,37.48
Power,0.007692,38.31,37.48
Power,0.077842,27.64,41.07
Power,0.036921,27.68,40.48
Power,0.101533,41.2,38.16
Power,0.101533,41.2,38.16
Power,0.101533,41.2,38.16
Power,0.008615,41.2,38.16
Power,0.008615,41.2,38.16
Power,0.392288,32.4,39.77
Power,0.392288,32.4,39.77
Power,0.476899,32.4,39.77
Power,0.207682,27.04,40.39
Power,0.207682,27.04,40.39
Power,0.207682,27.04,40.39
Power,0.950721,27.04,40.39
Power,0.950721,27.04,40.39
Power,0.263833,36.46,37.37
Power,0.263833,36.46,37.37
Power,0.263833,36.46,37.37
Power,0.172299,37.89,37.05
Power,0.172299,37.89,37.05
Power,0.172299,37.89,37.05
Power,0.172299,37.89,37.05
Power,0.172299,37.89,37.05
Power,0.172299,37.89,37.05
Power,0.207682,30.81,40.25
Power,0.207682,30.81,40.25
Power,0.270756,35,41.33
Power,0.270756,35,41.33
Power,0.270756,35,41.33
Power,0.076919,28.95,40.23
Power,0.058459,28.95,40.23
Power,0.06615,28.95,40.23
Power,0.06615,28.95,40.23
Power,0.071535,28.95,40.23
Power,0.071535,28.95,40.23
Power,0.071535,28.95,40.23
Power,0.069227,28.95,40.23
Power,0.071535,28.95,40.23
Power,0.076919,28.95,40.23
Power,0.053843,28.95,40.23
Power,0.076919,28.95,40.23
Power,0.03846,28.95,40.23
Power,0.084611,28.95,40.23
Power,0.021537,28.95,40.23
Power,0.061535,28.95,40.23
Power,0.061535,28.95,40.23
Power,0.061535,28.95,40.23
Power,0.241526,31.9,41.51
Power,0.241526,31.9,41.51
Power,0.086611,35.34,37.03
Power,0.086611,35.34,37.03
Power,0.086611,35.34,37.03
Power,0.230758,31.69,40.09
Power,0.230758,31.69,40.09
Power,0.246141,31.69,40.09
Power,0.246141,31.69,40.09
Power,0.257679,41.86,41.16
Power,0.257679,41.86,41.16
Power,0.257679,41.86,41.16
Power,0.257679,41.86,41.16
Power,0.015384,28.57,39.87
Power,0.015384,28.57,39.87
Power,0.015384,28.57,39.87
Power,0.084611,40.01,38.34
Power,0.084611,40.01,38.34
Power,0.034614,27.64,37.86
Power,0.072919,27.64,37.86
Power,0.034614,27.64,37.86
Power,0.034614,27.64,37.86
Power,0.034614,27.64,37.86
Power,0.034614,27.64,37.86
Power,0.072919,27.63,37.88
Power,0.042306,27.89,39.2
Power,0.003846,27.89,39.2
Power,0.081688,33.19,36.52
Power,0.081688,33.19,36.52
Power,0.081688,33.19,36.52
Power,0.938414,27.33,41.48
Power,0.938414,27.33,41.48
Power,0.198451,36.64,40.93
Power,0.198451,36.64,40.93
Power,0.198451,36.64,40.93
Power,0.198451,36.64,40.93
Power,0.03846,41.43,41.41
Power,0.03846,41.43,41.41
Power,1.015333,35.88,36.83
Power,1.015333,35.88,36.83
Power,0.96149,36.2,36.69
Power,0.96149,36.2,36.69
Power,0.230758,37.29,39.07
Power,0.230758,37.29,39.07
Power,0.230758,37.29,39.07
Power,0.461515,39.13,38.22
Power,0.461515,39.13,38.22
Power,0.461515,39.13,38.22
Power,0.461515,39.13,38.22
Power,0.461515,39.13,38.22
Power,0.461515,39.13,38.22
Power,0.242295,38.75,38.8
Power,0.242295,38.75,38.8
Power,0.242295,38.75,38.8
Power,0.242295,38.75,38.8
Power,0.269217,38.75,38.8
Power,0.269217,38.75,38.8
Power,0.269217,38.75,38.8
Power,0.269217,38.75,38.8
Power,0.323061,27.9,37.03
Power,0.323061,27.9,37.03
Power,0.323061,27.9,37.03
Power,0.04769,36.85,37.67
Power,0.04769,36.85,37.67
Power,0.04769,36.85,37.67
Power,0.04769,36.85,37.67
Power,0.077996,34.79,40.77
Power,0.077996,34.79,40.77
Power,0.077996,34.79,40.77
Power,0.077996,34.79,40.77
Power,0.323061,28.87,39.95
Power,0.213066,31.53,36.9
Power,0.213066,31.53,36.9
Power,0.213066,31.53,36.9
Power,0.213066,31.53,36.9
Power,0.230758,29.88,39.57
Power,0.230758,29.88,39.57
Power,0.230758,29.88,39.57
Power,0.230758,29.88,39.57
Power,0.145377,36.59,37.5
Power,0.145377,36.59,37.5
Power,0.145377,36.59,37.5
Power,0.033844,27.63,39.19
Power,0.033844,27.63,39.19
Power,0.253833,27.63,39.19
Power,0.253833,27.63,39.19
Power,0.253833,27.63,39.19
Power,0.253833,27.63,39.19
Power,0.253833,27.63,39.19
Power,0.253833,27.63,39.19
Power,0.029229,27.68,40.18
Power,0.029229,27.68,40.18
Power,0.323061,28.1,37.33
Power,0.323061,28.1,37.33
Power,0.323061,28.1,37.33
Power,0.323061,27.87,37.14
Power,0.323061,27.87,37.14
Power,0.246141,31.88,41.5
Power,0.946106,31.88,41.5
Power,0.946106,31.88,41.5
Power,1.076869,31.88,41.5
Power,1.076869,31.88,41.5
Cement,0.830932,28.95,41.01
Cement,1.632188,26.41,40.15
Cement,0.534171,40.69,39.92
Cement,0.296762,43.05,39.71
Cement,0.890285,29.21,40.19
Cement,0.949637,27.14,38.42
Cement,0.207733,26,42
Cement,0.118705,43.1,40.61
Cement,0.296762,38.27,37.76
Cement,0.326438,32.33,41.63
Cement,0.296762,30.52,39.77
Cement,1.008989,34.63,36.8
Cement,0.890285,29.08,37.76
Cement,0.593523,30.55,37.76
Cement,0.207733,30.67,38.65
Cement,0.415466,32.86,39.93
Cement,0.593523,32.49,37.88
Cement,0.356114,29.87,40.85
Cement,0.415466,39.76,38.26
Cement,0.415466,37.38,37.06
Cement,0.326438,41.7,37.92
Cement,1.691541,29.73,40.78
Cement,0.593523,40.73,37.31
Cement,0.77158,37.28,41.13
Cement,0.356114,34.67,37.96
Cement,0.178057,43.38,38.49
Cement,0.296762,38.79,37.15
Cement,0.326438,35.58,41.51
Cement,0.593523,27.22,38.46
Cement,0.445142,27.41,37.75
Cement,0.296762,31.55,40.67
Cement,0.296762,39.21,38.66
Cement,0.593523,27.76,41.57
